,Sensor Index,Strength
288,0,12.36931687685298
289,1,23.021728866442675
290,2,19.261360284258224
291,3,47.4236228055175
292,0,23.600847442411894
293,1,20.223748416156685
294,2,5.830951894845301
295,3,15.165750888103101
296,0,18.384776310850235
297,1,173.11845655504212
298,2,12.884098726725126
299,3,15.033296378372908
300,0,34.79942528261063
301,1,17.0
302,2,16.15549442140351
303,3,11.445523142259598
304,0,23.49468024894146
305,1,15.7797338380595
306,2,191.08898450721853
307,3,23.853720883753127
308,0,167.32602905704778
309,1,20.248456731316587
310,2,28.930952282978865
311,3,36.52396473549935
312,0,14.035668847618199
313,1,182.01373574541017
314,2,20.12461179749811
315,3,11.445523142259598
316,0,155.18054001710394
317,1,14.730919862656235
318,2,23.853720883753127
319,3,15.165750888103101
320,0,20.71231517720798
321,1,11.313708498984761
322,2,20.46948949045872
323,3,46.36809247747852
324,0,15.165750888103101
325,1,180.29143074478054
326,2,10.0
327,3,47.34976240700686
328,0,21.400934559032695
329,1,25.632011235952593
330,2,9.433981132056603
331,3,21.656407827707714
332,0,18.973665961010276
333,1,20.223748416156685
334,2,16.15549442140351
335,3,26.70205984563738
336,0,29.49576240750525
337,1,11.789826122551595
338,2,24.698178070456937
339,3,192.6058150731696
340,0,7.3484692283495345
341,1,20.808652046684813
342,2,198.8718180135134
343,3,15.264337522473747
344,0,10.954451150103322
345,1,12.727922061357855
346,2,15.620499351813308
347,3,10.44030650891055
348,0,24.1039415863879
349,1,8.54400374531753
350,2,20.615528128088304
351,3,18.627936010197157
352,0,51.11751167652823
353,1,27.622454633866266
354,2,6.708203932499369
355,3,192.84449693989197
356,0,30.675723300355934
357,1,20.808652046684813
358,2,36.61966684720111
359,3,28.792360097775937
360,0,31.20897306865447
361,1,182.01373574541017
362,2,23.958297101421877
363,3,13.638181696985855
364,0,26.870057685088806
365,1,194.67151820438448
366,2,180.7235457819484
367,3,15.264337522473747
368,0,35.397740040855716
369,1,20.223748416156685
370,2,29.359836511806396
371,3,11.445523142259598
372,0,178.1488141975691
373,1,23.515952032609693
374,2,12.884098726725126
375,3,180.5242365999646
376,0,22.15851980616034
377,1,8.54400374531753
378,2,37.21558813185679
379,3,34.828149534535996
380,0,18.973665961010276
381,1,8.54400374531753
382,2,22.561028345356956
383,3,42.05948168962618
384,0,24.779023386727733
385,1,13.92838827718412
386,2,21.307275752662516
387,3,24.779023386727733
388,0,14.89966442575134
389,1,181.04971692880383
390,2,12.884098726725126
391,3,18.027756377319946
392,0,14.89966442575134
393,1,4.242640687119285
394,2,34.698703145794944
395,3,18.027756377319946
396,0,23.173260452512935
397,1,11.789826122551595
398,2,5.830951894845301
399,3,19.4164878389476
400,0,63.0
401,1,31.38470965295043
402,2,14.866068747318506
403,3,45.65084884205331
404,0,36.40054944640259
405,1,180.29143074478054
406,2,35.81898937714463
407,3,29.206163733020468
408,0,31.464265445104548
409,1,23.515952032609693
410,2,198.32801113307218
411,3,8.06225774829855
412,0,30.54504869860253
413,1,40.91454509095757
414,2,32.29551052391029
415,3,194.28844535895593
416,0,40.23679907746142
417,1,15.297058540778355
418,2,15.811388300841896
419,3,10.44030650891055
420,0,13.74772708486752
421,1,193.20455481173315
422,2,15.264337522473747
423,3,17.549928774784245
424,0,46.216880033165374
425,1,52.78257288158659
426,2,14.491376746189438
427,3,192.84449693989197
428,0,10.954451150103322
429,1,20.808652046684813
430,2,5.830951894845301
431,3,41.15823125451335
432,0,13.74772708486752
433,1,45.37620521815371
434,2,26.0
435,3,11.445523142259598
436,0,10.954451150103322
437,1,20.248456731316587
438,2,16.15549442140351
439,3,26.70205984563738
440,0,167.02993743637697
441,1,4.242640687119285
442,2,26.324893162176366
443,3,33.85262175962151
444,0,13.74772708486752
445,1,19.44222209522358
446,2,186.9277935460642
447,3,25.865034312755125
448,0,13.74772708486752
449,1,30.23243291566195
450,2,182.0
451,3,179.45751586378321
452,0,19.519221295943137
453,1,20.808652046684813
454,2,24.919871588754223
455,3,19.849433241279208
456,0,13.74772708486752
457,1,45.37620521815371
458,2,32.55764119219941
459,3,20.024984394500787
460,0,38.28837943815329
461,1,46.05431575867782
462,2,15.264337522473747
463,3,26.30589287593181
464,0,4.58257569495584
465,1,40.91454509095757
466,2,5.830951894845301
467,3,179.90553076545478
468,0,18.384776310850235
469,1,28.160255680657446
470,2,23.600847442411894
471,3,11.445523142259598
472,0,40.06245124802026
473,1,4.242640687119285
474,2,28.74021572639983
475,3,15.165750888103101
476,0,26.94438717061496
477,1,24.657656011875904
478,2,23.958297101421877
479,3,41.41255848169731
480,0,4.58257569495584
481,1,24.535688292770594
482,2,15.620499351813308
483,3,179.4965180720785
484,0,4.58257569495584
485,1,27.16615541441225
486,2,186.9277935460642
487,3,25.317977802344327
488,0,26.38181191654584
489,1,11.789826122551595
490,2,16.15549442140351
491,3,19.4164878389476
492,0,34.77067730142742
493,1,14.730919862656235
494,2,15.811388300841896
495,3,22.20360331117452
496,0,16.30950643030009
497,1,13.92838827718412
498,2,23.065125189341593
499,3,25.238858928247925
500,0,31.160872901765767
501,1,53.0
502,2,17.26267650163207
503,3,25.238858928247925
504,0,20.904544960366874
505,1,32.984845004941285
506,2,191.26160095534075
507,3,15.165750888103101
508,0,19.519221295943137
509,1,17.0
510,2,180.97789920319
511,3,10.44030650891055
512,0,14.035668847618199
513,1,21.540659228538015
514,2,19.544820285692065
515,3,43.474130238568314
516,0,47.042533945356304
517,1,44.9221548904324
518,2,10.0
519,3,22.360679774997898
520,0,20.71231517720798
521,1,13.92838827718412
522,2,12.449899597988733
523,3,21.118712081942874
524,0,167.46940019000485
525,1,8.54400374531753
526,2,12.449899597988733
527,3,8.06225774829855
528,0,9.899494936611665
529,1,4.242640687119285
530,2,173.44163283364233
531,3,17.291616465790582
532,0,21.283796653792763
533,1,40.11234224026316
534,2,34.20526275297414
535,3,22.360679774997898
536,0,26.870057685088806
537,1,36.359317925395686
538,2,15.811388300841896
539,3,21.656407827707714
540,0,21.563858652847824
541,1,24.535688292770594
542,2,12.884098726725126
543,3,25.37715508089904
544,0,26.870057685088806
545,1,20.223748416156685
546,2,23.600847442411894
547,3,22.360679774997898
548,0,22.44994432064365
549,1,44.30575583375144
550,2,21.77154105707724
551,3,15.264337522473747
552,0,193.13725689260474
553,1,12.727922061357855
554,2,23.065125189341593
555,3,33.85262175962151
556,0,23.49468024894146
557,1,176.43412368360038
558,2,19.697715603592208
559,3,20.024984394500787
560,0,12.36931687685298
561,1,29.698484809834994
562,2,13.341664064126334
563,3,12.806248474865697
564,0,21.047565179849187
565,1,11.313708498984761
566,2,20.46948949045872
567,3,193.4218188312787
568,0,11.445523142259598
569,1,32.984845004941285
570,2,5.830951894845301
571,3,18.627936010197157
572,0,9.899494936611665
573,1,44.721359549995796
574,2,21.307275752662516
575,3,40.64480286580315
576,0,167.02993743637697
577,1,20.808652046684813
578,2,24.08318915758459
579,3,19.235384061671343
580,0,16.15549442140351
581,1,24.186773244895647
582,2,20.12461179749811
583,3,15.264337522473747
584,0,16.30950643030009
585,1,11.313708498984761
586,2,10.0
587,3,15.165750888103101
588,0,21.047565179849187
589,1,14.730919862656235
590,2,191.08898450721853
591,3,15.264337522473747
592,0,14.035668847618199
593,1,4.242640687119285
594,2,13.74772708486752
595,3,23.345235059857504
596,0,11.445523142259598
597,1,13.92838827718412
598,2,9.433981132056603
599,3,8.06225774829855
600,0,40.27406113120453
601,1,12.727922061357855
602,2,19.849433241279208
603,3,27.202941017470888
604,0,194.18032856085088
605,1,8.54400374531753
606,2,6.708203932499369
607,3,19.4164878389476
608,0,26.419689627245813
609,1,20.808652046684813
610,2,6.708203932499369
611,3,11.445523142259598
612,0,22.44994432064365
613,1,17.0
614,2,12.884098726725126
615,3,32.01562118716424
616,0,20.346989949375804
617,1,28.160255680657446
618,2,5.830951894845301
619,3,17.944358444926362
620,0,32.89376840679705
621,1,28.284271247461902
622,2,30.479501308256342
623,3,48.2078831727758
624,0,34.77067730142742
625,1,16.492422502470642
626,2,36.05551275463989
627,3,179.3042107704111
628,0,16.15549442140351
629,1,14.730919862656235
630,2,177.68230075052494
631,3,15.264337522473747
632,0,37.62977544445356
633,1,17.0
634,2,28.74021572639983
635,3,36.851051545376556
636,0,15.165750888103101
637,1,30.23243291566195
638,2,182.9016128961142
639,3,22.20360331117452
640,0,25.39685019840059
641,1,15.297058540778355
642,2,15.620499351813308
643,3,179.6496590589584
644,0,4.58257569495584
645,1,35.34119409414458
646,2,12.884098726725126
647,3,180.58239116813135
648,0,33.391615714128
649,1,12.727922061357855
650,2,20.615528128088304
651,3,21.118712081942874
652,0,18.57417562100671
653,1,4.242640687119285
654,2,180.24705268048075
655,3,16.881943016134134
656,0,30.59411708155671
657,1,11.313708498984761
658,2,15.620499351813308
659,3,14.45683229480096
660,0,11.445523142259598
661,1,195.0230755577401
662,2,14.866068747318506
663,3,195.15122341404884
664,0,29.49576240750525
665,1,44.10215414239989
666,2,26.0
667,3,27.477263328068172
668,0,19.131126469708992
669,1,180.13883534651822
670,2,22.561028345356956
671,3,39.01281840626232
672,0,17.663521732655695
673,1,23.021728866442675
674,2,19.849433241279208
675,3,15.905973720586866
676,0,7.3484692283495345
677,1,15.7797338380595
678,2,198.38598740838526
679,3,13.341664064126334
680,0,21.283796653792763
681,1,8.54400374531753
682,2,10.0
683,3,21.656407827707714
684,0,14.035668847618199
685,1,40.91454509095757
686,2,28.930952282978865
687,3,184.59956663004385
688,0,4.58257569495584
689,1,15.297058540778355
690,2,15.264337522473747
691,3,18.027756377319946
692,0,19.519221295943137
693,1,35.679125549822544
694,2,21.77154105707724
695,3,38.09199390948182
696,0,17.663521732655695
697,1,23.515952032609693
698,2,39.319206502675
699,3,22.20360331117452
700,0,181.89557443764267
701,1,8.54400374531753
702,2,23.366642891095847
703,3,10.44030650891055
704,0,42.391036788453285
705,1,192.04686927935066
706,2,5.830951894845301
707,3,15.033296378372908
708,0,10.954451150103322
709,1,19.44222209522358
710,2,20.46948949045872
711,3,36.180105030251084
712,0,42.555845661906424
713,1,27.16615541441225
714,2,20.46948949045872
715,3,17.549928774784245
716,0,175.88632692736522
717,1,34.77067730142742
718,2,33.54101966249684
719,3,193.29769786523585
720,0,10.954451150103322
721,1,53.16013544000805
722,2,26.90724809414742
723,3,41.689327171351664
724,0,28.142494558940577
725,1,21.540659228538015
726,2,29.765752132274432
727,3,15.165750888103101
728,0,29.79932885150268
729,1,180.29143074478054
730,2,19.261360284258224
731,3,21.656407827707714
732,0,23.62202362203543
733,1,17.0
734,2,32.38826948140329
735,3,14.45683229480096
736,0,22.15851980616034
737,1,50.28916384272063
738,2,27.65863337187866
739,3,36.180105030251084
740,0,45.18849411078001
741,1,20.248456731316587
742,2,180.1249566273369
743,3,183.1638610643486
744,0,26.38181191654584
745,1,21.540659228538015
746,2,26.0
747,3,26.30589287593181
748,0,22.15851980616034
749,1,20.808652046684813
750,2,17.26267650163207
751,3,17.291616465790582
752,0,32.817678162843876
753,1,23.021728866442675
754,2,180.09441968034434
755,3,22.847319317591726
756,0,29.427877939124322
757,1,39.11521443121589
758,2,30.14962686336267
759,3,192.46298345396187
760,0,14.035668847618199
761,1,32.78719262151
762,2,174.15223225672418
763,3,20.024984394500787
764,0,17.291616465790582
765,1,4.242640687119285
766,2,20.615528128088304
767,3,30.495901363953813
768,0,38.28837943815329
769,1,8.54400374531753
770,2,23.430749027719962
771,3,8.06225774829855
772,0,26.38181191654584
773,1,8.54400374531753
774,2,15.264337522473747
775,3,26.627053911388696
776,0,12.36931687685298
777,1,17.0
778,2,19.544820285692065
779,3,35.185224171518364
780,0,14.035668847618199
781,1,192.75113488641253
782,2,19.544820285692065
783,3,28.809720581775867
784,0,10.954451150103322
785,1,20.808652046684813
786,2,180.21376196062275
787,3,44.78839135311738
788,0,4.58257569495584
789,1,32.984845004941285
790,2,45.880278987817846
791,3,179.02793078176376
792,0,38.63935817272331
793,1,12.727922061357855
794,2,18.788294228055936
795,3,38.71692136521188
796,0,166.0752841334315
797,1,17.0
798,2,13.74772708486752
799,3,15.905973720586866
800,0,18.57417562100671
801,1,36.78314831549904
802,2,9.433981132056603
803,3,26.248809496813376
804,0,17.663521732655695
805,1,179.20379460268134
806,2,20.46948949045872
807,3,15.264337522473747
808,0,15.684387141358123
809,1,34.307433596816885
810,2,20.46948949045872
811,3,16.881943016134134
812,0,14.035668847618199
813,1,14.730919862656235
814,2,16.15549442140351
815,3,19.235384061671343
816,0,28.722813232690143
817,1,12.727922061357855
818,2,30.14962686336267
819,3,21.118712081942874
820,0,194.29873905921264
821,1,23.021728866442675
822,2,5.830951894845301
823,3,25.37715508089904
824,0,18.384776310850235
825,1,4.242640687119285
826,2,5.830951894845301
827,3,18.627936010197157
828,0,14.89966442575134
829,1,176.43412368360038
830,2,33.015148038438355
831,3,25.179356624028344
832,0,17.663521732655695
833,1,32.78719262151
834,2,13.74772708486752
835,3,64.19501538281614
836,0,29.34280150224242
837,1,30.886890422961002
838,2,28.74021572639983
839,3,34.19064199455752
840,0,10.954451150103322
841,1,27.16615541441225
842,2,13.341664064126334
843,3,19.4164878389476
844,0,4.58257569495584
845,1,40.91454509095757
846,2,12.884098726725126
847,3,13.638181696985855
848,0,155.42844012599497
849,1,30.610455730027933
850,2,15.620499351813308
851,3,179.63017563872725
852,0,35.185224171518364
853,1,15.297058540778355
854,2,13.74772708486752
855,3,21.656407827707714
856,0,7.3484692283495345
857,1,25.475478405713993
858,2,23.366642891095847
859,3,38.40572873934304
860,0,23.600847442411894
861,1,4.242640687119285
862,2,186.02419197512995
863,3,15.264337522473747
864,0,36.72873534441391
865,1,193.20455481173315
866,2,26.0
867,3,40.64480286580315
868,0,15.165750888103101
869,1,21.540659228538015
870,2,14.866068747318506
871,3,10.44030650891055
872,0,12.36931687685298
873,1,8.54400374531753
874,2,149.03019828209315
875,3,18.027756377319946
876,0,34.72751070837067
877,1,20.248456731316587
878,2,6.708203932499369
879,3,22.847319317591726
880,0,15.684387141358123
881,1,43.2087954009366
882,2,13.341664064126334
883,3,43.70354676682432
884,0,17.663521732655695
885,1,11.789826122551595
886,2,5.830951894845301
887,3,31.52776554086889
888,0,31.160872901765767
889,1,19.44222209522358
890,2,9.433981132056603
891,3,179.45751586378321
892,0,26.38181191654584
893,1,17.0
894,2,5.830951894845301
895,3,14.45683229480096
896,0,23.62202362203543
897,1,46.3033476111609
898,2,15.620499351813308
899,3,3.1622776601683795
900,0,40.099875311526844
901,1,15.7797338380595
902,2,5.830951894845301
903,3,22.360679774997898
904,0,178.27226368675525
905,1,28.460498941515414
906,2,23.600847442411894
907,3,18.627936010197157
908,0,9.899494936611665
909,1,24.535688292770594
910,2,199.47180251855147
911,3,35.185224171518364
912,0,37.589892258425
913,1,14.730919862656235
914,2,193.72661149155527
915,3,27.892651361962706
916,0,44.41846462902562
917,1,14.730919862656235
918,2,23.600847442411894
919,3,20.024984394500787
920,0,178.27226368675525
921,1,193.20455481173315
922,2,32.38826948140329
923,3,15.905973720586866
924,0,27.477263328068172
925,1,13.92838827718412
926,2,198.38598740838526
927,3,192.28364465029262
928,0,29.34280150224242
929,1,21.540659228538015
930,2,13.341664064126334
931,3,13.638181696985855
932,0,9.899494936611665
933,1,11.789826122551595
934,2,20.46948949045872
935,3,3.1622776601683795
936,0,4.58257569495584
937,1,8.54400374531753
938,2,191.08898450721853
939,3,35.86084215408221
940,0,22.494443758403985
941,1,14.730919862656235
942,2,6.708203932499369
943,3,41.15823125451335
944,0,26.324893162176366
945,1,24.186773244895647
946,2,12.884098726725126
947,3,34.785054261852174
948,0,16.30950643030009
949,1,18.841443681416774
950,2,15.811388300841896
951,3,32.802438933713454
952,0,37.33630940518894
953,1,13.92838827718412
954,2,19.544820285692065
955,3,34.92849839314596
956,0,30.59411708155671
957,1,23.515952032609693
958,2,191.65333286953296
959,3,3.1622776601683795
960,0,23.173260452512935
961,1,46.05431575867782
962,2,13.341664064126334
963,3,21.118712081942874
964,0,10.954451150103322
965,1,24.657656011875904
966,2,23.853720883753127
967,3,18.627936010197157
968,0,17.663521732655695
969,1,40.91454509095757
970,2,180.1249566273369
971,3,18.627936010197157
972,0,23.173260452512935
973,1,29.698484809834994
974,2,30.886890422961002
975,3,12.409673645990857
976,0,7.3484692283495345
977,1,13.92838827718412
978,2,14.491376746189438
979,3,26.70205984563738
980,0,193.33649422703414
981,1,11.789826122551595
982,2,16.15549442140351
983,3,21.656407827707714
984,0,28.653097563788805
985,1,16.492422502470642
986,2,41.617304093369626
987,3,10.44030650891055
988,0,182.25805880673698
989,1,11.789826122551595
990,2,19.849433241279208
991,3,13.341664064126334
992,0,22.44994432064365
993,1,28.160255680657446
994,2,173.37531542869647
995,3,28.809720581775867
996,0,14.594519519326424
997,1,4.242640687119285
998,2,19.261360284258224
999,3,17.291616465790582
1000,0,15.684387141358123
1001,1,8.54400374531753
1002,2,26.0
1003,3,32.802438933713454
1004,0,20.904544960366874
1005,1,11.313708498984761
1006,2,181.0745702742381
1007,3,29.171904291629644
1008,0,38.28837943815329
1009,1,192.33304448274092
1010,2,35.298725189445584
1011,3,10.44030650891055
1012,0,9.899494936611665
1013,1,4.242640687119285
1014,2,174.06320691059327
1015,3,26.267851073127396
1016,0,31.064449134018133
1017,1,23.515952032609693
1018,2,180.24705268048075
1019,3,17.291616465790582
1020,0,21.563858652847824
1021,1,17.0
1022,2,15.620499351813308
1023,3,196.84765683136794
1024,0,33.25657829663178
1025,1,44.10215414239989
1026,2,19.544820285692065
1027,3,13.638181696985855
1028,0,26.038433132583073
1029,1,28.160255680657446
1030,2,19.849433241279208
1031,3,21.656407827707714
1032,0,23.62202362203543
1033,1,31.51190251317746
1034,2,15.620499351813308
1035,3,179.6496590589584
1036,0,14.594519519326424
1037,1,13.92838827718412
1038,2,198.16155025635018
1039,3,23.345235059857504
1040,0,178.05617091243988
1041,1,20.223748416156685
1042,2,19.261360284258224
1043,3,15.905973720586866
1044,0,13.74772708486752
1045,1,8.54400374531753
1046,2,23.065125189341593
1047,3,15.905973720586866
1048,0,21.047565179849187
1049,1,14.730919862656235
1050,2,19.261360284258224
1051,3,23.194827009486403
1052,0,178.27226368675525
1053,1,28.160255680657446
1054,2,9.433981132056603
1055,3,25.238858928247925
1056,0,18.57417562100671
1057,1,13.92838827718412
1058,2,173.60011520733505
1059,3,12.409673645990857
1060,0,28.930952282978865
1061,1,25.475478405713993
1062,2,10.0
1063,3,141.718029904455
1064,0,14.594519519326424
1065,1,8.54400374531753
1066,2,26.248809496813376
1067,3,19.235384061671343
1068,0,16.30950643030009
1069,1,4.242640687119285
1070,2,15.811388300841896
1071,3,15.033296378372908
1072,0,22.44994432064365
1073,1,20.223748416156685
1074,2,10.0
1075,3,15.905973720586866
1076,0,23.108440016582687
1077,1,180.8009955724802
1078,2,14.866068747318506
1079,3,3.1622776601683795
1080,0,50.00999900019995
1081,1,15.297058540778355
1082,2,16.15549442140351
1083,3,192.5876423865249
1084,0,43.94314508543966
1085,1,56.444663166680336
1086,2,21.77154105707724
1087,3,3.1622776601683795
1088,0,31.32091952673165
1089,1,11.313708498984761
1090,2,21.02379604162864
1091,3,17.291616465790582
1092,0,12.36931687685298
1093,1,17.0
1094,2,32.55764119219941
1095,3,12.409673645990857
1096,0,24.289915602982237
1097,1,11.313708498984761
1098,2,18.24828759089466
1099,3,28.792360097775937
1100,0,53.03772242470448
1101,1,23.021728866442675
1102,2,30.14962686336267
1103,3,19.4164878389476
1104,0,14.89966442575134
1105,1,15.297058540778355
1106,2,16.15549442140351
1107,3,193.47609671481385
1108,0,28.142494558940577
1109,1,14.730919862656235
1110,2,13.341664064126334
1111,3,25.37715508089904
1112,0,24.779023386727733
1113,1,8.54400374531753
1114,2,16.15549442140351
1115,3,13.638181696985855
1116,0,26.870057685088806
1117,1,40.63249930782009
1118,2,24.919871588754223
1119,3,28.460498941515414
1120,0,14.89966442575134
1121,1,8.54400374531753
1122,2,14.491376746189438
1123,3,193.27959023135372
1124,0,43.42810150121693
1125,1,14.730919862656235
1126,2,27.910571473905726
1127,3,23.853720883753127
1128,0,14.035668847618199
1129,1,19.44222209522358
1130,2,16.15549442140351
1131,3,26.324893162176366
1132,0,34.77067730142742
1133,1,21.540659228538015
1134,2,15.264337522473747
1135,3,28.319604517012593
1136,0,30.675723300355934
1137,1,33.97057550292606
1138,2,10.0
1139,3,33.52610922848042
1140,0,30.033314835362415
1141,1,13.92838827718412
1142,2,19.544820285692065
1143,3,22.360679774997898
1144,0,9.899494936611665
1145,1,37.0
1146,2,6.708203932499369
1147,3,12.409673645990857
1148,0,16.30950643030009
1149,1,11.313708498984761
1150,2,23.366642891095847
1151,3,50.309044912421065
1152,0,20.346989949375804
1153,1,16.492422502470642
1154,2,173.64907140552177
1155,3,25.317977802344327
1156,0,14.594519519326424
1157,1,13.92838827718412
1158,2,38.17066936798463
1159,3,26.30589287593181
1160,0,178.3647947325929
